user_id,event_type,event_time
35,purchase,2024-09-15 02:57:54.298451
995,purchase,2024-09-07 11:14:18.298451
811,view,2024-09-10 22:58:34.298451
325,purchase,2024-09-09 21:38:48.298451
891,click,2024-09-25 06:36:46.298451
831,view,2024-09-11 09:46:56.298451
805,click,2024-09-28 14:49:28.298451
852,view,2024-09-07 03:03:17.298451
173,view,2024-09-18 19:04:21.298451
722,click,2024-09-19 02:01:51.298451
241,purchase,2024-09-01 21:58:44.298451
368,click,2024-09-24 23:29:13.298451
199,view,2024-09-16 06:43:47.298451
263,click,2024-09-01 17:22:03.298451
433,purchase,2024-09-24 14:48:16.298451
394,view,2024-09-23 14:21:42.298451
541,view,2024-09-10 08:07:05.298451
78,click,2024-09-24 10:18:35.298451
697,view,2024-09-17 03:17:18.298451
394,click,2024-10-01 00:04:34.298451
470,click,2024-09-02 11:30:37.298451
835,view,2024-09-03 05:27:09.298451
522,click,2024-09-29 14:30:20.298451
111,click,2024-09-27 19:14:03.298451
165,click,2024-09-05 20:45:13.298451
285,click,2024-09-27 14:43:13.298451
501,click,2024-09-11 13:40:47.298451
65,view,2024-09-24 08:48:03.298451
971,view,2024-09-28 03:57:35.298451
893,purchase,2024-09-18 03:31:38.298451
142,view,2024-09-12 19:36:05.298451
236,view,2024-09-08 02:25:19.298451
515,click,2024-09-28 05:20:54.298451
422,view,2024-09-22 00:10:51.298451
968,view,2024-09-14 11:53:20.298451
88,view,2024-09-14 17:05:17.298451
735,view,2024-09-15 13:04:18.298451
978,view,2024-09-10 23:00:51.298451
516,purchase,2024-09-06 21:06:30.298451
112,view,2024-09-20 11:14:18.298451
995,purchase,2024-09-08 10:49:58.298451
849,view,2024-09-25 15:04:28.298451
756,view,2024-09-08 09:32:41.298451
595,click,2024-09-28 05:17:49.298451
819,purchase,2024-09-07 09:54:10.298451
958,click,2024-09-24 15:48:55.298451
491,view,2024-09-27 18:46:01.298451
979,view,2024-09-19 11:26:44.298451
29,view,2024-09-08 09:48:01.298451
804,view,2024-09-22 16:42:10.298451
310,click,2024-09-28 17:04:56.298451
795,view,2024-10-01 07:01:43.298451
370,view,2024-09-02 18:37:37.298451
360,view,2024-09-30 17:43:56.298451
555,view,2024-09-15 11:10:29.298451
815,purchase,2024-09-24 18:45:05.298451
198,purchase,2024-09-29 20:59:45.298451
541,view,2024-09-25 05:08:12.298451
128,view,2024-09-27 19:33:47.298451
172,view,2024-09-04 17:08:36.298451
84,purchase,2024-09-23 20:28:46.298451
63,purchase,2024-09-15 07:12:45.298451
843,click,2024-09-14 19:32:04.298451
203,view,2024-09-29 00:49:30.298451
650,click,2024-09-08 18:49:57.298451
220,view,2024-09-22 22:45:52.298451
740,click,2024-09-27 01:36:35.298451
844,view,2024-09-21 09:28:43.298451
865,click,2024-09-17 23:17:03.298451
167,click,2024-09-28 07:42:18.298451
32,view,2024-09-08 18:19:19.298451
756,view,2024-09-12 20:25:03.298451
919,purchase,2024-09-05 13:11:41.298451
383,purchase,2024-09-22 01:42:19.298451
860,view,2024-09-17 23:57:38.298451
826,view,2024-09-29 11:55:39.298451
22,click,2024-09-07 23:24:13.298451
738,click,2024-09-11 08:12:32.298451
830,purchase,2024-09-18 13:10:28.298451
493,purchase,2024-09-26 13:32:08.298451
810,view,2024-09-10 04:16:21.298451
372,purchase,2024-09-09 13:33:20.298451
876,click,2024-09-03 02:53:13.298451
356,click,2024-09-29 20:56:33.298451
170,view,2024-09-10 06:08:11.298451
251,click,2024-09-02 15:59:47.298451
664,purchase,2024-09-05 17:08:25.298451
254,click,2024-09-19 08:37:23.298451
745,click,2024-09-03 04:45:24.298451
821,click,2024-09-22 18:45:04.298451
280,view,2024-09-08 11:24:48.298451
123,view,2024-09-11 13:22:41.298451
841,view,2024-09-22 14:34:26.298451
554,view,2024-09-07 03:33:48.298451
238,view,2024-09-02 00:41:42.298451
829,view,2024-09-07 01:37:02.298451
816,view,2024-09-26 20:50:53.298451
656,click,2024-09-18 20:52:04.298451
37,purchase,2024-09-18 16:42:02.298451
962,click,2024-09-07 13:02:09.298451
607,view,2024-09-03 02:58:26.298451
998,view,2024-09-07 13:08:10.298451
811,purchase,2024-09-07 13:40:02.298451
767,view,2024-09-07 06:05:05.298451
513,view,2024-09-17 23:55:00.298451
980,click,2024-09-12 10:27:22.298451
903,click,2024-09-03 19:03:02.298451
734,view,2024-09-05 01:54:32.298451
68,click,2024-09-15 23:11:39.298451
288,view,2024-10-01 05:33:54.298451
798,click,2024-09-13 17:39:34.298451
17,click,2024-09-08 08:53:13.298451
964,view,2024-09-11 02:12:53.298451
283,view,2024-09-26 18:24:38.298451
263,click,2024-09-24 02:26:20.298451
234,view,2024-09-23 11:40:47.298451
486,view,2024-09-25 18:34:58.298451
268,click,2024-09-30 00:04:55.298451
338,click,2024-09-04 01:29:55.298451
824,click,2024-09-14 19:39:08.298451
894,view,2024-09-13 05:54:59.298451
300,view,2024-09-30 08:53:39.298451
324,click,2024-09-03 04:37:57.298451
533,click,2024-09-30 00:00:27.298451
476,click,2024-09-07 08:04:28.298451
512,click,2024-09-20 07:26:23.298451
632,view,2024-09-04 12:03:26.298451
477,view,2024-09-09 23:39:01.298451
271,view,2024-09-27 20:48:17.298451
271,click,2024-09-27 06:51:11.298451
81,click,2024-09-07 21:50:45.298451
484,view,2024-09-28 14:22:21.298451
448,purchase,2024-09-16 00:24:13.298451
374,view,2024-09-14 19:40:02.298451
743,view,2024-09-28 17:18:24.298451
44,view,2024-09-05 15:31:11.298451
156,purchase,2024-09-23 18:50:28.298451
359,click,2024-09-03 12:37:50.298451
728,view,2024-09-11 07:01:49.298451
917,view,2024-09-09 05:46:45.298451
536,view,2024-09-27 05:59:12.298451
291,view,2024-09-24 16:52:15.298451
289,view,2024-09-08 10:18:22.298451
834,view,2024-09-07 16:47:42.298451
279,view,2024-09-29 19:07:26.298451
790,click,2024-09-29 23:04:04.298451
442,click,2024-09-16 11:31:27.298451
581,click,2024-09-19 04:01:52.298451
814,view,2024-09-05 19:16:53.298451
936,click,2024-10-01 03:14:20.298451
793,view,2024-09-26 00:34:17.298451
343,click,2024-09-15 00:54:27.298451
274,view,2024-09-21 07:53:54.298451
949,click,2024-09-13 03:45:15.298451
475,purchase,2024-09-05 06:20:25.298451
649,view,2024-09-03 21:23:03.298451
774,click,2024-09-03 03:22:04.298451
226,view,2024-09-03 06:06:17.298451
343,view,2024-09-13 13:33:28.298451
251,click,2024-09-26 10:11:47.298451
595,click,2024-09-25 20:42:53.298451
779,view,2024-10-01 03:42:50.298451
575,view,2024-09-21 19:15:44.298451
542,purchase,2024-09-12 23:01:18.298451
140,click,2024-09-18 19:31:39.298451
159,view,2024-09-17 12:59:07.298451
328,view,2024-09-23 17:44:41.298451
571,purchase,2024-09-03 14:37:20.298451
991,view,2024-09-17 21:55:50.298451
43,view,2024-09-23 19:43:20.298451
982,view,2024-09-26 15:52:36.298451
328,view,2024-09-28 07:44:57.298451
666,view,2024-09-18 05:57:23.298451
493,purchase,2024-09-15 09:54:56.298451
823,click,2024-09-18 18:05:16.298451
119,view,2024-09-04 03:30:22.298451
340,purchase,2024-09-25 15:46:16.298451
26,view,2024-09-28 00:39:10.298451
174,view,2024-09-21 18:41:22.298451
378,view,2024-09-20 05:07:13.298451
491,view,2024-09-28 10:35:41.298451
132,view,2024-09-09 12:05:04.298451
885,click,2024-09-03 17:54:03.298451
981,view,2024-09-14 08:08:44.298451
852,view,2024-09-12 17:52:34.298451
250,view,2024-09-09 15:18:31.298451
550,view,2024-09-11 12:56:30.298451
162,view,2024-09-22 18:49:05.298451
445,click,2024-09-24 22:30:26.298451
877,view,2024-09-16 14:42:21.298451
730,view,2024-09-03 07:04:34.298451
520,purchase,2024-09-23 04:49:26.298451
957,view,2024-09-20 04:50:12.298451
166,view,2024-09-16 22:50:42.298451
597,click,2024-09-09 20:16:10.298451
355,click,2024-09-14 03:58:49.298451
273,click,2024-09-17 10:07:52.298451
686,click,2024-09-11 01:46:09.298451
489,click,2024-09-02 04:34:46.298451
168,view,2024-09-24 21:47:03.298451
546,view,2024-09-30 20:09:11.298451
866,click,2024-09-12 11:52:36.298451
834,view,2024-09-12 12:47:05.298451
202,click,2024-09-04 05:29:11.298451
88,view,2024-09-10 23:00:44.298451
325,purchase,2024-09-12 10:59:34.298451
281,click,2024-09-21 22:52:04.298451
7,view,2024-09-13 10:24:10.298451
866,view,2024-09-14 23:54:49.298451
371,click,2024-09-22 19:49:09.298451
768,view,2024-09-20 13:11:48.298451
573,view,2024-09-10 23:32:29.298451
217,view,2024-09-19 16:10:16.298451
62,view,2024-09-15 06:54:26.298451
188,click,2024-09-14 07:48:05.298451
504,view,2024-09-14 11:14:02.298451
634,click,2024-09-27 05:59:44.298451
459,view,2024-09-20 01:31:40.298451
798,click,2024-09-21 18:34:12.298451
240,click,2024-09-12 17:17:15.298451
29,view,2024-09-15 20:41:06.298451
153,purchase,2024-09-12 13:21:44.298451
388,click,2024-09-09 10:39:18.298451
467,view,2024-09-19 23:53:23.298451
662,view,2024-09-03 08:47:22.298451
263,view,2024-09-02 03:24:25.298451
85,click,2024-09-24 00:57:46.298451
278,view,2024-09-18 04:41:58.298451
632,view,2024-09-30 23:53:13.298451
284,view,2024-09-06 16:56:33.298451
923,view,2024-09-11 21:39:32.298451
986,click,2024-09-07 16:33:43.298451
449,click,2024-09-04 16:40:05.298451
367,view,2024-09-10 09:55:22.298451
388,view,2024-09-13 10:48:23.298451
822,view,2024-09-09 19:53:44.298451
806,click,2024-09-04 18:39:03.298451
8,view,2024-09-21 04:01:45.298451
377,click,2024-09-15 12:10:40.298451
337,click,2024-09-28 23:58:05.298451
460,view,2024-09-21 09:26:20.298451
652,view,2024-09-22 01:27:15.298451
387,purchase,2024-09-27 16:09:41.298451
311,view,2024-09-19 16:46:04.298451
518,click,2024-09-06 17:48:07.298451
786,click,2024-09-08 02:10:55.298451
763,click,2024-09-08 18:33:39.298451
894,purchase,2024-09-14 11:34:54.298451
591,purchase,2024-10-01 03:27:42.298451
902,click,2024-09-01 15:28:30.298451
847,view,2024-09-25 15:58:16.298451
82,click,2024-09-05 05:00:17.298451
234,view,2024-09-26 09:23:16.298451
111,view,2024-09-12 16:21:51.298451
621,click,2024-09-13 19:26:07.298451
31,view,2024-09-04 17:23:41.298451
867,purchase,2024-09-27 22:03:05.298451
772,click,2024-09-18 03:53:12.298451
129,click,2024-09-08 10:28:39.298451
862,click,2024-09-17 07:11:55.298451
301,view,2024-09-17 16:24:14.298451
685,view,2024-09-25 02:23:09.298451
237,purchase,2024-09-18 03:32:54.298451
896,purchase,2024-09-06 20:31:17.298451
628,view,2024-09-13 13:08:25.298451
958,click,2024-09-03 18:16:32.298451
255,view,2024-09-02 04:37:54.298451
1,purchase,2024-09-24 01:07:05.298451
786,view,2024-09-10 10:31:40.298451
414,click,2024-09-23 04:37:34.298451
604,view,2024-09-25 22:35:15.298451
931,view,2024-10-01 00:19:14.298451
229,click,2024-09-02 00:47:31.298451
188,click,2024-09-17 04:01:21.298451
22,view,2024-09-19 02:37:56.298451
64,view,2024-09-13 18:18:35.298451
735,click,2024-09-19 00:00:08.298451
505,view,2024-09-18 00:42:41.298451
614,view,2024-09-10 08:18:18.298451
658,view,2024-09-22 12:33:14.298451
39,view,2024-09-27 17:50:21.298451
720,click,2024-09-06 23:11:14.298451
898,click,2024-09-03 17:02:40.298451
144,view,2024-09-22 07:33:39.298451
727,purchase,2024-09-27 01:39:09.298451
750,click,2024-09-30 04:04:01.298451
530,view,2024-09-22 21:51:35.298451
237,view,2024-09-04 19:58:17.298451
950,click,2024-09-27 11:02:34.298451
407,view,2024-09-18 22:41:38.298451
462,view,2024-09-06 13:43:10.298451
627,click,2024-09-05 05:13:25.298451
176,view,2024-09-22 06:10:22.298451
707,click,2024-09-19 13:10:31.298451
268,view,2024-09-19 16:39:01.298451
906,view,2024-09-05 04:07:59.298451
499,click,2024-09-22 20:21:50.298451
809,click,2024-09-20 19:40:03.298451
951,view,2024-09-23 18:57:03.298451
948,click,2024-09-15 14:28:57.298451
48,click,2024-09-26 22:39:28.298451
773,view,2024-09-18 19:09:38.298451
907,click,2024-10-01 12:34:28.298451
498,click,2024-09-15 03:22:19.298451
255,purchase,2024-09-13 19:27:42.298451
647,view,2024-09-16 01:38:39.298451
375,click,2024-09-17 20:48:32.298451
429,click,2024-09-02 01:01:28.298451
329,purchase,2024-10-01 03:57:35.298451
393,click,2024-09-12 19:41:25.298451
201,click,2024-09-24 00:56:39.298451
493,view,2024-09-16 23:53:30.298451
742,view,2024-09-11 12:54:20.298451
19,click,2024-09-29 08:46:39.298451
3,view,2024-09-20 23:51:25.298451
198,click,2024-09-26 22:40:26.298451
222,view,2024-09-30 05:05:30.298451
506,click,2024-09-27 15:01:29.298451
230,purchase,2024-09-18 01:42:29.298451
613,view,2024-09-02 15:52:19.298451
363,view,2024-09-12 21:24:33.298451
158,view,2024-09-12 22:08:43.298451
156,click,2024-09-12 15:17:12.298451
658,click,2024-09-04 02:19:34.298451
443,click,2024-09-02 14:23:18.298451
396,view,2024-09-24 04:50:24.298451
306,view,2024-09-11 05:35:10.298451
329,view,2024-09-27 05:42:56.298451
345,view,2024-09-04 01:31:12.298451
516,click,2024-09-30 11:21:32.298451
625,view,2024-09-30 23:55:26.298451
12,view,2024-09-16 16:36:06.298451
826,view,2024-09-05 14:47:47.298451
435,view,2024-09-29 02:06:00.298451
656,click,2024-09-27 06:57:07.298451
954,view,2024-09-12 00:53:23.298451
132,view,2024-09-08 16:13:33.298451
887,purchase,2024-09-03 01:07:11.298451
997,view,2024-09-15 02:12:03.298451
957,click,2024-09-02 06:03:59.298451
936,view,2024-09-14 01:03:09.298451
511,view,2024-09-22 22:49:11.298451
982,click,2024-09-19 09:53:32.298451
158,click,2024-09-04 04:26:56.298451
950,view,2024-09-07 09:50:29.298451
68,click,2024-09-12 17:18:35.298451
569,view,2024-09-12 11:14:34.298451
204,view,2024-09-06 00:31:15.298451
376,view,2024-09-02 05:55:38.298451
80,view,2024-09-17 23:12:57.298451
302,click,2024-09-24 06:59:54.298451
603,click,2024-09-23 10:48:18.298451
80,click,2024-09-01 21:47:45.298451
226,click,2024-09-30 20:39:15.298451
12,click,2024-09-20 14:28:01.298451
504,click,2024-09-01 18:22:20.298451
134,click,2024-09-19 21:14:25.298451
927,view,2024-09-20 11:55:03.298451
187,click,2024-09-18 06:16:24.298451
581,purchase,2024-09-22 16:20:23.298451
316,view,2024-09-14 20:54:54.298451
545,click,2024-09-11 21:56:19.298451
806,purchase,2024-09-13 10:07:26.298451
172,click,2024-09-20 02:43:21.298451
638,view,2024-09-15 01:42:36.298451
317,click,2024-09-16 18:57:44.298451
558,purchase,2024-09-05 04:09:04.298451
286,purchase,2024-09-05 14:38:50.298451
251,click,2024-09-07 16:21:25.298451
156,view,2024-09-14 16:07:13.298451
744,view,2024-09-03 11:26:59.298451
796,purchase,2024-09-20 09:34:11.298451
30,click,2024-09-26 12:29:10.298451
127,view,2024-09-22 10:59:03.298451
73,view,2024-09-12 02:54:58.298451
76,view,2024-09-20 17:18:39.298451
98,view,2024-09-06 13:13:25.298451
207,view,2024-09-25 03:46:10.298451
551,view,2024-09-14 08:08:37.298451
268,click,2024-09-10 12:28:21.298451
459,view,2024-09-22 12:15:29.298451
759,view,2024-09-04 03:57:43.298451
858,view,2024-09-10 14:45:28.298451
33,click,2024-09-09 21:25:08.298451
691,click,2024-09-27 07:41:39.298451
41,view,2024-09-11 13:01:48.298451
199,view,2024-09-06 08:36:26.298451
287,purchase,2024-09-19 10:35:22.298451
663,view,2024-09-02 03:31:19.298451
124,view,2024-09-12 17:28:58.298451
588,view,2024-09-23 23:00:34.298451
292,view,2024-09-09 07:44:40.298451
469,click,2024-09-13 16:58:38.298451
965,click,2024-09-03 23:19:50.298451
576,purchase,2024-09-05 00:30:44.298451
773,view,2024-09-29 14:53:11.298451
690,view,2024-09-23 02:01:57.298451
885,view,2024-09-18 13:14:11.298451
158,view,2024-10-01 11:18:13.298451
704,view,2024-09-26 12:19:03.298451
830,view,2024-09-24 13:11:26.298451
604,purchase,2024-09-24 05:49:06.298451
624,view,2024-09-11 21:06:03.298451
212,view,2024-09-27 10:54:21.298451
361,view,2024-09-02 14:25:48.298451
91,click,2024-09-16 17:44:58.298451
539,click,2024-09-28 03:41:10.298451
586,purchase,2024-09-21 15:08:50.298451
947,view,2024-09-18 09:53:49.298451
224,view,2024-09-16 03:37:15.298451
863,view,2024-09-03 02:20:57.298451
786,view,2024-09-07 13:14:25.298451
712,view,2024-09-08 17:38:30.298451
825,click,2024-09-03 21:10:49.298451
804,purchase,2024-09-18 21:11:35.298451
202,click,2024-09-30 00:35:41.298451
733,view,2024-09-14 05:38:33.298451
816,view,2024-09-17 00:33:11.298451
49,view,2024-09-29 20:53:46.298451
376,purchase,2024-09-13 11:23:40.298451
968,view,2024-09-23 00:07:16.298451
630,view,2024-09-06 12:45:00.298451
580,click,2024-09-15 12:02:53.298451
636,view,2024-10-01 05:28:42.298451
712,view,2024-09-06 12:27:06.298451
319,view,2024-09-07 19:21:03.298451
969,purchase,2024-09-11 18:40:37.298451
294,view,2024-09-21 16:29:21.298451
6,click,2024-09-10 19:39:49.298451
610,view,2024-09-22 14:40:27.298451
56,view,2024-09-10 16:32:44.298451
477,view,2024-09-09 20:24:45.298451
431,view,2024-09-23 16:21:44.298451
39,view,2024-09-18 12:11:46.298451
562,view,2024-09-17 03:17:32.298451
265,click,2024-09-11 09:54:34.298451
635,view,2024-09-14 22:49:17.298451
194,click,2024-09-25 03:26:20.298451
323,view,2024-09-13 12:22:21.298451
63,view,2024-09-12 20:20:32.298451
17,view,2024-09-18 18:00:00.298451
190,purchase,2024-09-19 22:28:49.298451
195,view,2024-09-23 23:53:11.298451
268,click,2024-09-07 02:27:12.298451
416,view,2024-09-18 08:19:29.298451
395,click,2024-09-04 00:53:27.298451
21,view,2024-09-14 22:05:42.298451
101,view,2024-09-06 21:37:07.298451
783,view,2024-09-02 00:18:33.298451
633,click,2024-09-19 21:41:31.298451
53,click,2024-09-07 09:25:26.298451
456,view,2024-09-10 12:54:42.298451
670,click,2024-09-04 20:50:41.298451
902,click,2024-09-06 18:24:14.298451
271,click,2024-09-20 14:26:06.298451
627,view,2024-09-11 21:26:09.298451
751,view,2024-09-20 21:00:21.298451
976,view,2024-09-03 20:17:03.298451
820,click,2024-09-10 23:54:51.298451
33,click,2024-09-05 02:46:44.298451
408,view,2024-09-04 16:25:21.298451
762,view,2024-09-08 13:32:40.298451
860,view,2024-09-29 10:55:24.298451
775,click,2024-09-27 22:19:34.298451
714,view,2024-09-05 01:18:11.298451
121,view,2024-09-02 08:14:40.298451
66,view,2024-09-06 13:37:42.298451
76,click,2024-09-13 15:48:40.298451
856,purchase,2024-10-01 05:24:37.298451
509,view,2024-09-13 12:11:26.298451
711,view,2024-09-12 15:39:50.298451
809,purchase,2024-10-01 01:13:25.298451
701,view,2024-09-09 14:43:07.298451
37,view,2024-09-15 18:46:57.298451
909,view,2024-09-15 11:44:01.298451
932,view,2024-09-16 01:55:37.298451
63,click,2024-09-21 09:45:03.298451
454,view,2024-09-07 13:49:51.298451
831,view,2024-09-24 12:37:18.298451
443,click,2024-09-08 03:43:35.298451
589,view,2024-09-10 20:52:34.298451
531,purchase,2024-09-18 11:22:18.298451
385,click,2024-09-06 10:21:26.298451
2,view,2024-09-24 11:07:53.298451
725,view,2024-09-16 14:45:39.298451
718,click,2024-09-15 14:55:55.298451
603,view,2024-09-07 21:35:43.298451
113,view,2024-09-20 15:31:34.298451
108,click,2024-09-22 15:34:01.298451
150,view,2024-09-14 16:19:41.298451
591,view,2024-09-16 09:58:53.298451
270,view,2024-09-08 15:33:19.298451
68,view,2024-09-08 15:16:47.298451
874,purchase,2024-09-17 07:41:00.298451
402,click,2024-09-02 07:10:02.298451
262,view,2024-09-05 00:51:40.298451
27,view,2024-09-10 01:28:41.298451
704,purchase,2024-09-12 03:04:11.298451
412,view,2024-09-13 22:18:44.298451
750,view,2024-09-22 02:36:01.298451
938,view,2024-09-20 00:25:03.298451
526,view,2024-09-17 09:20:17.298451
814,view,2024-09-25 12:18:27.298451
433,view,2024-09-20 20:19:13.298451
569,purchase,2024-09-24 18:48:30.298451
59,click,2024-09-20 17:24:30.298451
18,click,2024-10-01 10:38:43.298451
215,click,2024-09-22 12:44:45.298451
864,view,2024-09-18 22:40:07.298451
986,view,2024-09-20 06:08:10.298451
221,click,2024-09-08 17:38:23.298451
206,view,2024-09-03 18:45:29.298451
392,view,2024-09-06 05:44:25.298451
283,view,2024-09-10 04:59:41.298451
274,view,2024-09-13 01:40:56.298451
709,view,2024-09-08 19:06:00.298451
556,view,2024-09-08 22:56:25.298451
432,purchase,2024-09-26 10:17:09.298451
735,view,2024-09-25 20:30:14.298451
126,click,2024-09-28 20:33:52.298451
349,view,2024-09-24 10:54:46.298451
506,click,2024-09-02 03:11:37.298451
841,view,2024-09-08 18:39:49.298451
699,click,2024-09-02 03:30:44.298451
796,click,2024-09-12 15:19:42.298451
7,view,2024-09-13 13:13:51.298451
904,view,2024-09-17 05:53:35.298451
694,view,2024-09-11 14:02:34.298451
888,view,2024-09-14 03:51:09.298451
505,view,2024-09-13 00:18:51.298451
27,click,2024-09-07 18:21:03.298451
636,click,2024-09-11 20:24:50.298451
716,click,2024-09-27 00:39:38.298451
806,purchase,2024-09-26 12:45:30.298451
94,view,2024-09-12 16:48:22.298451
434,view,2024-09-05 17:53:21.298451
533,purchase,2024-09-07 06:55:39.298451
478,purchase,2024-09-10 05:56:04.298451
888,view,2024-09-23 15:36:30.298451
441,click,2024-09-27 01:16:33.298451
958,view,2024-09-13 13:10:34.298451
440,view,2024-09-24 10:27:49.298451
733,view,2024-09-11 13:44:53.298451
152,view,2024-09-21 16:12:27.298451
698,view,2024-09-16 19:08:11.298451
650,view,2024-09-24 20:14:48.298451
641,view,2024-09-26 19:03:55.298451
615,view,2024-09-23 20:57:19.298451
404,click,2024-09-24 03:49:11.298451
456,purchase,2024-09-18 10:55:28.298451
51,click,2024-09-22 17:16:01.298451
551,click,2024-09-20 12:00:23.298451
964,view,2024-09-17 07:21:58.298451
765,view,2024-09-26 10:53:57.298451
415,view,2024-09-05 16:14:18.298451
550,view,2024-10-01 11:13:36.298451
953,view,2024-09-05 00:48:57.298451
895,click,2024-09-13 22:22:18.298451
646,view,2024-09-04 13:27:26.298451
60,purchase,2024-09-13 09:59:03.298451
977,view,2024-10-01 03:29:12.298451
475,click,2024-09-26 11:46:24.298451
446,view,2024-09-17 17:38:59.298451
800,click,2024-09-04 12:00:18.298451
967,view,2024-09-22 19:28:35.298451
346,purchase,2024-09-17 15:08:15.298451
204,view,2024-09-16 12:54:37.298451
658,click,2024-09-02 05:40:54.298451
32,view,2024-09-08 18:26:56.298451
672,view,2024-09-26 08:17:07.298451
85,click,2024-09-25 20:56:26.298451
91,click,2024-09-29 23:44:39.298451
40,view,2024-09-13 12:33:55.298451
758,click,2024-09-04 16:21:26.298451
179,purchase,2024-09-06 15:04:50.298451
587,purchase,2024-09-05 20:00:10.298451
295,view,2024-09-03 10:29:21.298451
581,view,2024-09-25 19:29:32.298451
380,view,2024-09-13 09:04:29.298451
552,purchase,2024-09-13 05:58:24.298451
128,click,2024-09-22 22:23:10.298451
208,click,2024-09-23 18:16:41.298451
14,view,2024-09-16 04:11:09.298451
164,click,2024-09-17 09:33:44.298451
487,click,2024-09-11 00:12:45.298451
892,view,2024-09-24 02:07:19.298451
396,view,2024-09-26 05:38:07.298451
360,view,2024-09-09 10:36:12.298451
332,purchase,2024-09-11 21:34:04.298451
823,purchase,2024-09-06 09:16:10.298451
421,view,2024-09-17 22:52:20.298451
83,view,2024-09-02 04:31:16.298451
204,view,2024-09-02 18:33:44.298451
692,view,2024-09-29 16:08:51.298451
163,click,2024-09-28 03:58:11.298451
955,click,2024-09-18 08:05:01.298451
81,purchase,2024-09-24 07:06:40.298451
541,purchase,2024-09-21 05:25:00.298451
394,purchase,2024-09-13 04:59:41.298451
870,click,2024-09-22 08:17:37.298451
9,click,2024-09-16 10:12:00.298451
146,view,2024-09-07 17:42:17.298451
753,purchase,2024-09-05 14:43:14.298451
237,view,2024-09-04 19:03:39.298451
221,view,2024-09-09 04:11:26.298451
666,view,2024-09-19 05:38:26.298451
351,click,2024-09-18 07:20:10.298451
124,click,2024-09-07 09:13:21.298451
102,view,2024-09-21 00:09:00.298451
700,view,2024-09-18 09:58:39.298451
380,view,2024-09-17 23:59:56.298451
991,view,2024-09-03 17:59:03.298451
60,view,2024-09-28 02:19:14.298451
187,purchase,2024-09-22 20:50:15.298451
275,view,2024-09-02 23:04:48.298451
525,click,2024-09-03 05:19:27.298451
898,view,2024-09-15 10:06:53.298451
284,view,2024-09-18 13:31:25.298451
523,view,2024-09-03 17:25:36.298451
964,view,2024-09-04 13:42:59.298451
958,click,2024-09-13 08:16:14.298451
785,click,2024-09-17 03:35:18.298451
284,view,2024-09-28 00:09:30.298451
637,click,2024-09-10 21:05:39.298451
775,view,2024-09-27 01:39:23.298451
513,view,2024-09-29 23:12:24.298451
8,view,2024-09-06 18:43:03.298451
666,click,2024-09-17 12:00:24.298451
68,view,2024-09-07 20:30:14.298451
828,view,2024-09-27 11:24:07.298451
761,view,2024-09-16 00:28:27.298451
373,view,2024-09-07 23:02:26.298451
512,view,2024-09-28 13:32:23.298451
421,click,2024-09-29 01:10:51.298451
429,view,2024-09-27 03:28:58.298451
726,view,2024-09-12 06:25:40.298451
626,click,2024-09-08 13:15:19.298451
759,view,2024-09-18 04:11:13.298451
512,click,2024-09-12 15:18:02.298451
201,click,2024-09-03 20:10:49.298451
624,view,2024-09-18 00:01:57.298451
167,view,2024-09-11 00:59:02.298451
939,view,2024-09-05 12:28:28.298451
994,view,2024-09-30 05:51:53.298451
677,click,2024-09-24 06:30:00.298451
69,purchase,2024-09-02 03:01:11.298451
92,click,2024-09-23 11:38:25.298451
782,click,2024-09-21 18:44:46.298451
654,click,2024-09-19 17:09:05.298451
938,click,2024-09-17 09:18:28.298451
329,view,2024-09-24 21:15:17.298451
647,view,2024-09-17 08:50:01.298451
351,view,2024-09-08 10:58:01.298451
141,purchase,2024-09-02 23:36:53.298451
611,view,2024-09-22 05:41:09.298451
900,view,2024-09-14 23:20:13.298451
233,click,2024-09-04 14:07:17.298451
529,click,2024-09-17 05:53:01.298451
262,click,2024-09-08 14:35:53.298451
553,purchase,2024-09-19 11:50:48.298451
440,view,2024-09-25 16:25:25.298451
926,view,2024-09-06 01:15:24.298451
694,view,2024-09-09 13:38:47.298451
279,view,2024-09-23 11:41:30.298451
358,purchase,2024-09-05 16:57:22.298451
536,click,2024-09-12 15:29:25.298451
252,click,2024-09-21 16:39:32.298451
891,view,2024-09-12 23:54:36.298451
933,click,2024-09-05 10:40:29.298451
748,view,2024-10-01 11:22:58.298451
188,view,2024-09-04 16:05:16.298451
35,view,2024-09-03 21:27:39.298451
967,click,2024-09-20 12:20:49.298451
391,view,2024-09-26 09:14:35.298451
345,view,2024-09-28 22:10:21.298451
589,purchase,2024-09-06 10:54:42.298451
18,view,2024-09-22 00:39:51.298451
608,view,2024-09-02 00:02:00.298451
561,click,2024-09-26 03:09:32.298451
806,purchase,2024-09-29 18:03:41.298451
1,purchase,2024-09-26 10:16:33.298451
459,view,2024-09-19 23:11:50.298451
626,view,2024-09-27 07:56:58.298451
877,view,2024-09-18 14:34:55.298451
5,view,2024-09-17 17:52:37.298451
608,view,2024-09-02 16:22:50.298451
957,click,2024-09-16 02:42:59.298451
640,view,2024-09-23 19:30:32.298451
523,click,2024-09-15 01:13:36.298451
798,view,2024-09-21 19:48:48.298451
